# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = nullml_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = checking.data.R
# init = checking.init.R
# random
#   seed = 782630709
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_raw,tau_theta,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,mu_theta,alpha
# Adaptation terminated
# Step size = 0.105792
# Diagonal elements of inverse mass matrix:
# 1.56706e-05, 0.131556, 0.0275045, 0.0321792, 0.0283959, 0.0340268, 0.0358156, 0.0274527, 1.37206
-8031.26,0.999611,0.105792,5,31,0,8034.23,0.0279967,12.0384,-6.96966,-7.46103,-6.9669,-6.70361,-6.95377,-7.03744,-1.17244,1.32309
-8031.3,0.889697,0.105792,4,31,0,8039.2,0.0279781,10.1828,-6.98552,-7.36736,-6.95165,-6.7684,-7.0791,-6.97532,-0.549875,1.32284
-8032.6,0.934544,0.105792,4,15,0,8037.13,0.0284257,10.7451,-6.99593,-7.37679,-6.9628,-6.76179,-7.08839,-6.93237,-0.608489,1.32877
-8027.26,1,0.105792,4,15,0,8033.48,0.0274073,6.45671,-6.88332,-7.51052,-6.89023,-6.88941,-6.89085,-7.02095,-0.250306,1.31531
-8030.68,0.767671,0.105792,5,47,0,8036.17,0.0315067,8.49325,-7.16911,-7.71563,-7.19318,-7.26164,-7.14361,-7.32041,-0.612215,1.37035
-8031.78,0.992074,0.105792,5,63,0,8034.92,0.0302299,12.1658,-7.02896,-7.67319,-7.12067,-6.89862,-7.11123,-7.0113,-0.701871,1.35297
-8031.46,0.846325,0.105792,5,63,0,8037.69,0.0263902,4.00843,-6.87883,-7.4599,-6.84281,-6.69379,-6.88325,-7.12432,-1.87877,1.302
-8029.59,0.976559,0.105792,4,15,0,8033.53,0.0261574,5.30117,-6.81607,-7.331,-6.85574,-6.83106,-6.75693,-7.03782,-2.49451,1.29897
-8032.99,0.903008,0.105792,4,31,0,8036.4,0.0264403,5.8293,-6.80801,-7.34066,-6.8842,-6.68356,-6.58275,-7.05145,-2.0689,1.30265
-8035.34,0.984629,0.105792,4,15,0,8037.52,0.0264034,6.52781,-6.87176,-7.42905,-6.77719,-6.88136,-7.10836,-6.77621,0.6154,1.30217
-8036.78,0.952804,0.105792,4,15,0,8044.43,0.0278401,5.88339,-6.71194,-7.47927,-7.05532,-6.90283,-6.94471,-6.94455,-0.434895,1.32102
-8031.12,1,0.105792,4,15,0,8038.7,0.0260545,8.29966,-6.95728,-7.28467,-6.76969,-6.70336,-6.69858,-6.91237,0.439873,1.29764
-8030.33,1,0.105792,5,31,0,8034.01,0.0277461,7.42261,-7.01411,-7.38669,-6.95582,-6.8119,-6.80031,-6.89792,-1.29961,1.31978
-8028.11,0.999307,0.105792,4,15,0,8032.18,0.0271315,6.08237,-6.91097,-7.49927,-6.84127,-6.89174,-6.78134,-7.01918,-0.854038,1.31169
-8030.36,0.886553,0.105792,4,31,0,8033.59,0.0271692,10.2791,-6.78637,-7.44913,-6.94751,-6.80576,-6.90958,-6.9238,-1.2423,1.31218
-8030.86,0.942855,0.105792,5,63,0,8034.87,0.0258731,13.975,-6.81217,-7.40517,-6.72803,-6.8322,-6.82043,-6.92906,-0.131175,1.29529
-8034.86,0.934128,0.105792,5,47,0,8038.73,0.0252963,8.90588,-6.75537,-7.1869,-6.81995,-6.83969,-6.51086,-6.90153,0.952918,1.28784
-8034.13,0.892537,0.105792,4,31,0,8041.49,0.0260521,11.8307,-6.95663,-7.24289,-6.75347,-6.79977,-6.63814,-6.8479,0.681897,1.29761
-8030.94,0.903874,0.105792,5,47,0,8038.31,0.0280525,5.1487,-6.96329,-7.43814,-6.87408,-6.76056,-7.07227,-7.09681,-1.97003,1.32382
-8028.17,0.98344,0.105792,4,15,0,8032.92,0.0280787,5.95562,-6.94723,-7.3981,-6.99107,-6.8442,-6.94827,-7.03197,-1.13591,1.32417
-8029.19,0.96154,0.105792,4,31,0,8032.17,0.0282664,4.75327,-6.94056,-7.49768,-7.0253,-6.79308,-6.95273,-7.0099,-1.57417,1.32666
-8030.41,0.998444,0.105792,5,63,0,8032.64,0.0255836,4.25351,-6.68615,-7.28223,-6.8205,-6.85249,-6.73067,-6.88384,-2.56872,1.29154
-8035.51,0.961525,0.105792,4,15,0,8041.31,0.0261969,5.42421,-6.77172,-7.46281,-6.81797,-6.98758,-6.70934,-6.65793,-2.06958,1.29949
-8037.36,0.990782,0.105792,5,63,0,8040.47,0.0311113,8.55078,-7.16835,-7.80557,-7.12623,-7.33974,-7.07699,-6.94291,-0.0821825,1.36494
-8033.05,1,0.105792,4,31,0,8043.55,0.0286976,4.16768,-6.96075,-7.4837,-6.98389,-6.81303,-7.07254,-7.31212,-1.52828,1.33239
-8029.87,0.810826,0.105792,4,15,0,8036.02,0.0284639,6.02307,-7.02263,-7.53822,-7.0212,-7.05182,-7.02388,-6.99588,-1.68271,1.32928
-8029.54,0.998908,0.105792,4,15,0,8032.16,0.0294532,4.31054,-7.02024,-7.63891,-6.97806,-6.88236,-7.03024,-7.13037,-1.19862,1.3425
-8028.94,0.994737,0.105792,4,31,0,8033.86,0.0297207,7.6295,-7.06804,-7.52634,-7.06114,-6.93813,-6.96455,-7.10626,0.327351,1.34609
-8029.76,0.985301,0.105792,5,63,0,8032.37,0.0278468,4.18878,-6.89113,-7.59023,-6.90734,-6.95987,-7.00694,-7.01761,-2.47604,1.3211
-8027.89,0.980976,0.105792,4,15,0,8031.27,0.0281511,5.72484,-7.01111,-7.43082,-6.95211,-6.8429,-6.93795,-6.9652,-1.10555,1.32513
-8028.51,0.843898,0.105792,4,15,0,8031.1,0.0278683,3.84205,-6.86232,-7.49444,-6.89109,-6.92034,-6.90991,-6.98859,-1.82243,1.32139
-8027.36,0.996023,0.105792,5,63,0,8031.67,0.0266986,7.8891,-6.88298,-7.37876,-6.81505,-6.78149,-6.86776,-6.98964,-0.901866,1.30602
-8030.47,0.970815,0.105792,4,31,0,8031.51,0.0262175,9.99219,-6.80433,-7.44202,-6.83843,-6.71404,-6.71025,-6.95739,-2.14577,1.29975
-8035.33,0.902875,0.105792,4,15,0,8038.41,0.0255471,11.6318,-6.70246,-7.36522,-6.6951,-6.90072,-6.70653,-6.85338,-2.73364,1.29107
-8032.89,0.983949,0.105792,4,15,0,8038.44,0.0248892,9.82975,-6.77887,-7.25184,-6.75848,-6.88439,-6.6591,-6.77546,-2.28037,1.2826
-8032.1,0.963765,0.105792,4,15,0,8035.85,0.0254298,11.4656,-6.86737,-7.32867,-6.76824,-6.77532,-6.77454,-6.76428,-2.21628,1.28956
-8031.37,0.939241,0.105792,4,31,0,8035.57,0.0255824,12.1345,-6.71338,-7.30027,-6.78175,-6.87698,-6.65725,-6.94506,-1.13324,1.29153
-8033.21,0.949036,0.105792,5,63,0,8037.34,0.0279099,16.6369,-6.96559,-7.56146,-6.90503,-6.69936,-6.9783,-6.98389,-1.00718,1.32194
-8029.25,0.951135,0.105792,4,31,0,8037.57,0.0276628,8.58014,-6.9123,-7.49356,-6.93394,-6.82918,-6.85903,-7.16828,0.155027,1.31868
-8030.18,0.934716,0.105792,4,31,0,8033.21,0.0268847,6.73357,-6.89073,-7.40366,-6.90381,-6.69086,-6.89958,-7.13078,-0.6164,1.30845
-8029.41,0.862225,0.105792,4,31,0,8036.29,0.026043,9.61411,-6.82169,-7.46678,-6.79003,-6.78248,-6.75574,-6.94855,-1.6853,1.29749
-8029.49,0.996738,0.105792,5,31,0,8033.7,0.0260143,7.48073,-6.80365,-7.25275,-6.79532,-6.7829,-6.84329,-6.80836,-2.23991,1.29712
-8036.66,0.834181,0.105792,4,15,0,8040,0.0254751,4.03814,-6.80865,-7.61356,-6.78354,-6.53928,-6.67159,-6.85367,-1.48368,1.29014
-8032.42,0.973407,0.105792,4,15,0,8041.51,0.0257646,5.75218,-6.77884,-7.19918,-6.7999,-6.89493,-6.69998,-6.87999,-3.19687,1.29388
-8031.24,0.921755,0.105792,4,31,0,8040.84,0.0245938,5.84423,-6.58883,-7.31036,-6.75124,-6.7167,-6.74204,-6.86289,-2.40695,1.27882
-8028.19,1,0.105792,4,15,0,8032.3,0.024752,5.12948,-6.73347,-7.27447,-6.71271,-6.74747,-6.81604,-6.80815,-1.60984,1.28084
-8030.76,0.968531,0.105792,4,15,0,8038.02,0.0256441,4.92707,-6.83983,-7.22946,-6.75902,-6.65258,-6.80626,-6.73221,-2.61456,1.29232
-8029.6,0.770217,0.105792,4,31,0,8035.24,0.0256614,6.16867,-6.70456,-7.38647,-6.76787,-6.82236,-6.66916,-7.01255,-0.685593,1.29255
-8031,0.989531,0.105792,4,15,0,8033.7,0.025729,7.17882,-6.89561,-7.17331,-6.79687,-6.8063,-6.70241,-6.82003,-0.02346,1.29342
-8028.05,0.864847,0.105792,4,15,0,8033.46,0.026075,7.62391,-6.76298,-7.41149,-6.83401,-6.79634,-6.76572,-6.86222,0.166274,1.2979
-8028.38,0.978166,0.105792,5,63,0,8031.02,0.0271952,9.3571,-6.84189,-7.39753,-6.88733,-6.7475,-6.83472,-6.8834,0.0490917,1.31252
-8031.53,0.774424,0.105792,3,15,0,8036.01,0.0270728,8.06427,-6.69627,-7.45103,-6.91149,-6.83732,-6.86117,-6.99066,0.483921,1.31092
-8031.32,0.905778,0.105792,4,15,0,8035.49,0.0280611,7.96369,-7.0777,-7.46228,-6.88526,-6.8427,-6.80669,-6.94523,-1.3043,1.32394
-8031.83,0.953251,0.105792,4,31,0,8034.35,0.0273188,9.08111,-7.07262,-7.4643,-6.92557,-6.81452,-6.81838,-6.96452,-1.31662,1.31415
-8031.08,0.957543,0.105792,4,15,0,8033.28,0.0284171,9.01138,-7.0183,-7.48726,-6.89967,-6.81394,-6.81634,-6.95314,-1.34293,1.32866
-8030.98,0.979585,0.105792,5,63,0,8035.19,0.0294945,5.25776,-6.95358,-7.57702,-7.00297,-7.10524,-7.11711,-7.17268,0.0991897,1.34305
-8030.11,0.994587,0.105792,5,47,0,8035.52,0.0280775,8.84295,-6.99804,-7.46742,-6.96423,-6.78367,-6.83376,-7.02006,-2.00109,1.32416
-8028.4,0.873185,0.105792,4,15,0,8035.21,0.0273819,8.28411,-6.87431,-7.42662,-6.91219,-6.89321,-6.82925,-7.00399,-1.99487,1.31498
-8031.52,0.979853,0.105792,5,63,0,8034.54,0.028608,7.77658,-6.93293,-7.54137,-6.9906,-6.97529,-7.10837,-6.85096,-1.693,1.3312
-8032.58,0.979723,0.105792,4,15,0,8034.49,0.0293582,5.01207,-7.09393,-7.60985,-7.01701,-6.94215,-6.95449,-7.31091,0.219248,1.34122
-8028.46,0.995091,0.105792,4,15,0,8037.15,0.0293281,4.88465,-7.08128,-7.63663,-7.02264,-6.95947,-6.95716,-7.11506,-0.877317,1.34082
-8030.31,0.953686,0.105792,4,23,0,8034.42,0.029235,8.34781,-6.96032,-7.50308,-7.05032,-7.11736,-6.97677,-7.03594,-1.61398,1.33957
-8031.62,0.986646,0.105792,4,15,0,8033.42,0.0300005,7.21481,-7.10718,-7.71436,-7.03531,-6.83511,-7.09788,-7.25098,-1.20419,1.34986
-8030.91,0.931892,0.105792,5,63,0,8042.89,0.0261198,11.0499,-6.856,-7.31188,-6.85959,-6.76021,-6.8401,-6.76976,0.802773,1.29849
-8031.05,0.958042,0.105792,5,63,0,8034.69,0.023853,10.2959,-6.65672,-7.28822,-6.62007,-6.70448,-6.58317,-6.90516,-1.07623,1.26938
-8030.6,0.989955,0.105792,3,15,0,8035.98,0.0240591,11.7859,-6.70435,-7.26793,-6.61853,-6.67541,-6.65087,-6.86608,-1.21453,1.272
-8030.96,0.991328,0.105792,5,47,0,8038.14,0.0286457,5.64039,-7.01779,-7.47894,-6.9417,-7.03588,-7.09215,-7.14222,0.311093,1.3317
-8032.91,0.815371,0.105792,4,31,0,8038.13,0.0294307,12.0971,-6.92077,-7.6451,-7.10826,-6.93634,-6.94576,-6.96905,0.106512,1.3422
-8033.58,0.996766,0.105792,4,15,0,8036.74,0.029469,11.5339,-7.12213,-7.55747,-6.98418,-6.97794,-7.12121,-7.29042,-1.55331,1.34271
-8033.07,0.866664,0.105792,4,15,0,8036.29,0.0307591,11.8596,-7.01215,-7.70575,-7.13757,-7.07748,-7.02831,-6.98969,-1.03861,1.36014
-8031.01,0.494352,0.105792,4,15,0,8041.99,0.0300484,9.37234,-7.00799,-7.61163,-7.12581,-7.10177,-7.20714,-7.04267,-0.291134,1.35051
-8033.05,0.726749,0.105792,4,15,0,8039.3,0.0287162,6.64337,-7.01386,-7.64556,-6.9722,-6.97329,-6.79387,-7.18154,1.17748,1.33264
-8030.73,0.874552,0.105792,5,63,0,8036.69,0.0291456,7.171,-7.03736,-7.62312,-7.04058,-7.13141,-6.91107,-7.12621,0.451344,1.33837
-8037.26,0.985148,0.105792,4,31,0,8042.37,0.0301882,25.4189,-7.02831,-7.61002,-7.05679,-6.91119,-7.18691,-7.08012,1.88084,1.3524
-8030.3,0.953029,0.105792,5,31,0,8045.48,0.026482,8.19162,-6.96481,-7.38483,-6.85177,-6.90968,-6.7377,-6.97912,-0.424081,1.3032
-8031.56,0.921236,0.105792,4,31,0,8034.29,0.0268492,6.49639,-6.97503,-7.42329,-6.95372,-6.77783,-6.73868,-6.99348,-0.38396,1.30799
-8036.2,0.840727,0.105792,4,15,0,8040.55,0.026829,4.35763,-6.96242,-7.50363,-6.89495,-6.88435,-6.88304,-7.17327,0.517422,1.30773
-8032.8,0.915825,0.105792,4,31,0,8039.52,0.0284642,10.8325,-6.878,-7.44726,-6.91619,-6.86377,-6.93565,-6.90834,-2.33975,1.32929
-8027.95,0.994813,0.105792,4,15,0,8033.64,0.0280525,6.60776,-6.94032,-7.43075,-6.89196,-6.85951,-6.92713,-7.10568,-0.399995,1.32383
-8027.93,0.99371,0.105792,5,47,0,8029.94,0.0262538,6.23497,-6.84075,-7.30523,-6.84179,-6.70125,-6.81512,-7.01318,-1.16633,1.30023
-8030.79,0.970573,0.105792,4,15,0,8031.96,0.0258099,7.36635,-6.71062,-7.3879,-6.75561,-6.86243,-6.76789,-7.01506,-2.13137,1.29447
-8031.65,0.646991,0.105792,5,63,0,8037.35,0.0305902,10.9025,-7.10365,-7.60938,-7.17294,-7.08539,-7.00637,-7.26744,-1.30931,1.35785
-8028.86,0.916086,0.105792,5,31,0,8034.21,0.0297064,6.92008,-7.0051,-7.66286,-6.99018,-7.03418,-7.03725,-7.11112,-1.55723,1.3459
-8030.88,0.746211,0.105792,4,15,0,8036.02,0.0287711,6.65594,-6.89376,-7.46231,-6.99739,-6.97123,-7.16333,-6.95191,-0.436141,1.33337
-8029.44,0.994426,0.105792,4,15,0,8033.89,0.0294415,7.0954,-7.10123,-7.48703,-7.03148,-6.9163,-7.08433,-7.02132,-0.321115,1.34234
-8028.1,0.833637,0.105792,4,15,0,8031.36,0.0288405,6.89786,-7.04139,-7.52239,-7.02187,-6.94245,-7.04252,-7.0324,-0.0410371,1.3343
-8028.36,0.962421,0.105792,4,31,0,8032.16,0.0286046,8.93494,-6.99514,-7.55489,-6.95556,-6.88818,-7.05733,-7.05221,-1.35647,1.33115
-8028.69,0.972476,0.105792,5,47,0,8030.4,0.027456,4.26879,-6.86119,-7.42646,-6.91337,-6.88346,-6.80452,-6.97111,-0.589572,1.31595
-8029.35,0.929268,0.105792,4,15,0,8031.85,0.0274618,5.07611,-6.98962,-7.44198,-6.90326,-6.75571,-7.00465,-6.99561,-0.660932,1.31603
-8031.05,0.990929,0.105792,4,15,0,8035.04,0.0279935,6.0144,-6.88887,-7.36484,-6.95981,-7.06512,-6.9564,-7.13496,-0.630518,1.32304
-8031.37,0.99169,0.105792,4,15,0,8036.4,0.0288725,5.05478,-7.03526,-7.69137,-7.00326,-6.95106,-7.02179,-6.87455,-0.828819,1.33472
-8028.67,0.98412,0.105792,4,15,0,8033.92,0.0295976,4.30728,-6.99751,-7.51367,-7.05272,-6.97065,-7.01918,-7.06192,-1.50356,1.34444
-8028.91,0.865335,0.105792,4,31,0,8033.76,0.028306,8.44891,-7.00519,-7.50628,-6.9178,-7.00038,-6.84785,-7.06098,-0.0728202,1.32718
-8030.11,0.808118,0.105792,4,15,0,8033.13,0.029319,6.1131,-6.89103,-7.61707,-7.02763,-6.96838,-6.99986,-7.05257,0.490595,1.3407
-8028.93,0.771452,0.105792,5,47,0,8035.35,0.0247462,7.18135,-6.75784,-7.33257,-6.7008,-6.73389,-6.73905,-6.74232,-1.75526,1.28077
-8032.88,0.925602,0.105792,4,15,0,8035.03,0.0248973,6.02475,-6.63937,-7.23225,-6.76213,-6.9309,-6.80758,-6.89456,-1.73441,1.28271
-8030.17,0.86124,0.105792,4,31,0,8036.55,0.0244949,4.37518,-6.78474,-7.19819,-6.72745,-6.80782,-6.75441,-6.79655,-1.86841,1.27756
-8030.98,0.953829,0.105792,5,63,0,8037.04,0.0290783,13.1446,-6.97769,-7.48406,-6.98365,-7.05132,-7.05137,-7.01494,0.85284,1.33747
-8030.86,0.98557,0.105792,4,15,0,8035.11,0.0283649,10.7582,-6.93644,-7.6046,-6.99145,-6.78293,-7.00562,-7.13187,-1.28625,1.32797
-8028.65,0.999037,0.105792,4,31,0,8032.82,0.0290174,10.8312,-6.95939,-7.59438,-6.97694,-6.98282,-6.98252,-7.0514,0.377439,1.33666
-8027.55,0.994417,0.105792,5,47,0,8032.06,0.0283908,6.69524,-6.96752,-7.55776,-6.94958,-6.83169,-6.95076,-7.05179,-1.61713,1.32831
-8030.68,0.927286,0.105792,4,15,0,8032.78,0.0288817,6.89913,-7.09151,-7.59935,-6.93967,-7.08267,-7.05574,-7.10935,-0.673913,1.33485
-8027.99,0.719674,0.105792,4,15,0,8036.53,0.0284959,6.59544,-6.91467,-7.56669,-6.99116,-6.82336,-7.00167,-7.01016,-1.2135,1.32971
-8030.31,0.959363,0.105792,4,31,0,8033.86,0.0282497,8.65606,-7.02518,-7.3931,-6.93259,-6.91145,-7.02225,-7.15571,0.110399,1.32644
-8030.75,0.959105,0.105792,6,63,0,8034.99,0.0246831,5.03797,-6.67549,-7.32222,-6.65311,-6.81527,-6.74056,-6.91913,-2.16328,1.27996
-8029.87,0.945667,0.105792,5,63,0,8037.81,0.0294457,9.05104,-6.96018,-7.61419,-7.01506,-6.95666,-7.14095,-7.16727,0.669722,1.3424
-8031.33,0.7774,0.105792,6,63,0,8033.52,0.0303523,5.42216,-6.97647,-7.64093,-7.05574,-7.01457,-7.16117,-7.07044,-2.70162,1.35462
-8029.35,0.995271,0.105792,4,31,0,8034.47,0.0289684,6.29692,-7.05606,-7.53487,-6.97722,-6.99308,-6.9875,-6.90836,-1.47073,1.33601
-8029.14,0.956527,0.105792,5,47,0,8032.19,0.025454,7.49139,-6.72861,-7.2452,-6.75476,-6.65596,-6.68046,-7.00397,0.0600015,1.28987
-8030.02,0.798271,0.105792,5,47,0,8033.36,0.0240094,4.79328,-6.71473,-7.22529,-6.73342,-6.66035,-6.61655,-6.8118,-2.67813,1.27137
-8028.96,0.984852,0.105792,5,31,0,8035.53,0.0249471,4.82068,-6.72951,-7.18673,-6.67051,-6.67279,-6.64299,-6.83978,-1.9969,1.28335
-8029.43,0.95035,0.105792,4,31,0,8032.04,0.0257716,4.83127,-6.73465,-7.18262,-6.78621,-6.65585,-6.7442,-6.87012,-0.954621,1.29397
-8028.55,0.764761,0.105792,4,31,0,8036.29,0.0246782,5.34548,-6.7122,-7.34314,-6.73954,-6.74222,-6.77893,-6.84087,-0.987943,1.2799
-8031.03,0.984412,0.105792,4,15,0,8036.33,0.0267748,6.30598,-6.93197,-7.34384,-6.87559,-7.01446,-6.76193,-6.96676,-0.0101022,1.30702
-8028.09,0.98712,0.105792,4,31,0,8035.17,0.0261996,5.25828,-6.85409,-7.34103,-6.852,-6.74717,-6.86792,-6.99679,-1.56573,1.29952
-8028.74,0.919555,0.105792,4,15,0,8029.69,0.0255723,5.35624,-6.87272,-7.34613,-6.80027,-6.77701,-6.82514,-6.93488,-1.23187,1.2914
-8029.11,0.845194,0.105792,4,23,0,8032.66,0.0273781,6.9335,-6.86416,-7.3042,-6.85455,-6.78292,-6.84377,-6.93835,0.0688159,1.31493
-8029.2,0.998236,0.105792,4,31,0,8032.64,0.0265342,6.07355,-6.78533,-7.34254,-6.83526,-6.73956,-6.65893,-7.00988,-0.3029,1.30388
-8030.39,0.974024,0.105792,5,47,0,8036.19,0.0282778,6.60008,-7.08566,-7.48605,-6.96866,-6.90187,-7.05777,-6.9214,-1.15395,1.32681
-8030.62,0.994229,0.105792,5,47,0,8032.93,0.0269198,6.65197,-6.81637,-7.5145,-6.83675,-6.88972,-6.79245,-7.16208,-0.728791,1.30891
-8029.55,0.985886,0.105792,5,47,0,8033.57,0.0246862,6.81377,-6.63943,-7.32038,-6.71042,-6.67481,-6.73392,-6.9146,-2.11143,1.28
-8028.69,0.987916,0.105792,5,63,0,8031.5,0.0241754,7.20156,-6.73538,-7.13035,-6.65109,-6.57616,-6.61829,-6.82132,-0.90858,1.27348
-8033.45,0.966725,0.105792,4,15,0,8035.93,0.0247224,5.27372,-6.68138,-7.51086,-6.73371,-6.65994,-6.61587,-6.68743,-1.55076,1.28047
-8035.67,0.744116,0.105792,4,15,0,8037.96,0.0259693,5.55669,-6.64909,-7.48469,-6.77347,-6.66631,-6.62304,-6.68956,-1.50323,1.29653
-8031.32,0.920744,0.105792,4,15,0,8038.95,0.0263778,4.83807,-6.85022,-7.30633,-6.73668,-6.67085,-6.71773,-6.81565,-0.653493,1.30184
-8030.18,0.99739,0.105792,4,15,0,8033.33,0.0260813,5.92184,-6.80794,-7.32532,-6.71067,-6.63767,-6.78434,-6.83447,-1.46153,1.29798
-8029.3,1,0.105792,4,15,0,8030.82,0.025014,6.75548,-6.75952,-7.32401,-6.81368,-6.6994,-6.7589,-6.79369,-1.45312,1.28421
-8029.32,0.985657,0.105792,5,31,0,8031.71,0.0254354,5.99478,-6.75907,-7.28749,-6.68736,-6.67134,-6.69944,-6.79425,0.10056,1.28963
-8033.39,0.998966,0.105792,4,15,0,8035.25,0.0243453,9.14754,-6.71268,-7.3344,-6.75421,-6.76934,-6.56934,-6.74838,1.4754,1.27565
-8031.5,0.993091,0.105792,5,31,0,8038.71,0.0240693,4.87582,-6.75025,-7.17115,-6.66694,-6.66252,-6.87436,-6.89401,-0.745401,1.27213
-8028.7,1,0.105792,4,15,0,8033.74,0.0254081,4.70529,-6.83392,-7.26404,-6.71358,-6.6388,-6.77756,-6.90224,-1.1399,1.28928
-8028.63,0.99995,0.105792,4,31,0,8030.39,0.0256711,5.50637,-6.72531,-7.37288,-6.81658,-6.73184,-6.69031,-6.8807,-0.0709159,1.29267
-8031.54,0.965874,0.105792,4,15,0,8032.66,0.026099,6.66023,-6.96568,-7.24121,-6.75386,-6.66418,-6.81812,-6.90572,-0.382523,1.29822
-8030.06,0.926926,0.105792,4,31,0,8037.15,0.0258843,5.60184,-6.77378,-7.29467,-6.81573,-6.76662,-6.58987,-6.9258,-2.32865,1.29543
-8030.58,0.997084,0.105792,5,31,0,8032.26,0.0245035,7.23982,-6.7356,-7.2895,-6.63283,-6.64188,-6.87005,-6.75307,-0.687743,1.27767
-8028.71,0.99536,0.105792,4,15,0,8032.99,0.0247447,7.75075,-6.77124,-7.33879,-6.69608,-6.62914,-6.70684,-6.74947,-1.32374,1.28075
-8029.17,0.959058,0.105792,4,31,0,8031.4,0.0253166,8.22422,-6.69556,-7.33687,-6.75774,-6.58549,-6.66379,-6.83563,-0.0233201,1.2881
-8030.18,0.992315,0.105792,4,15,0,8032.35,0.024698,7.68921,-6.72522,-7.15439,-6.7153,-6.82118,-6.78855,-6.91595,-0.404722,1.28015
-8030.87,0.974144,0.105792,4,15,0,8033.1,0.0268073,6.97723,-6.83942,-7.52149,-6.81714,-6.68117,-6.75379,-6.84683,0.589304,1.30744
-8030.62,0.993018,0.105792,4,15,0,8033.48,0.0256933,6.93722,-6.79574,-7.52198,-6.76797,-6.66309,-6.82852,-6.93648,0.151574,1.29296
-8029.69,0.956882,0.105792,5,47,0,8036.54,0.0262064,5.00296,-6.77506,-7.19592,-6.78992,-6.8405,-6.72671,-6.9112,-1.29279,1.29961
-8034,0.985519,0.105792,5,47,0,8037.82,0.028473,14.4405,-6.8594,-7.66544,-6.9395,-6.80557,-6.98766,-6.99718,-1.74691,1.3294
-8028.78,0.933099,0.105792,4,15,0,8038.23,0.0274077,7.04863,-6.88947,-7.39227,-6.88916,-7.00517,-6.91639,-6.93113,-1.50611,1.31532
-8031.63,0.983813,0.105792,5,63,0,8036.39,0.0233512,7.9073,-6.68312,-7.26189,-6.60427,-6.4363,-6.57129,-6.89635,-0.484324,1.26303
-8027.8,0.999974,0.105792,5,63,0,8034.78,0.0274699,9.13424,-6.92976,-7.4682,-6.90333,-6.8399,-6.82116,-7.04321,0.0319462,1.31613
-8028.2,0.934583,0.105792,4,15,0,8033.1,0.0284944,9.0489,-6.91204,-7.56515,-6.95455,-6.92062,-6.8778,-7.0256,-1.17282,1.32969
-8030.48,0.944417,0.105792,4,31,0,8034.67,0.0279258,8.11644,-6.99298,-7.44635,-6.88003,-7.00528,-6.88118,-6.90571,-1.78612,1.32215
-8029.96,0.843096,0.105792,4,15,0,8033.44,0.0279366,7.9837,-6.91171,-7.5392,-6.99901,-6.84017,-7.02481,-7.02813,-1.84155,1.32229
-8030.11,0.992785,0.105792,4,31,0,8034.13,0.0271593,5.21312,-6.81931,-7.39529,-6.80244,-6.94819,-6.75871,-7.00338,-1.69984,1.31205
-8029.75,0.995338,0.105792,4,15,0,8032.47,0.0267591,5.44606,-6.77257,-7.40403,-6.92125,-6.92182,-6.77092,-6.92492,-1.36339,1.30681
-8029.84,0.991458,0.105792,5,63,0,8033.11,0.0240222,4.72704,-6.64285,-7.2543,-6.66634,-6.67209,-6.71675,-6.9388,-2.29951,1.27153
-8032.07,0.861803,0.105792,4,15,0,8034.06,0.0240876,4.94239,-6.59432,-7.31106,-6.77233,-6.63404,-6.67899,-6.82943,-2.03409,1.27236
-8031.95,0.999378,0.105792,4,15,0,8034.47,0.0235844,3.3586,-6.77753,-7.13074,-6.64065,-6.73488,-6.65083,-6.74629,-2.29222,1.26598
-8032.41,0.973751,0.105792,5,47,0,8038.23,0.0230991,8.40654,-6.72606,-7.13962,-6.63157,-6.60387,-6.64339,-6.56211,0.54575,1.25985
-8031.58,0.987373,0.105792,4,15,0,8037.89,0.0236665,7.09932,-6.66834,-6.99757,-6.65074,-6.60419,-6.70715,-6.77213,0.540386,1.26702
-8030.06,0.991179,0.105792,6,63,0,8034.42,0.0229108,5.5876,-6.58,-7.03655,-6.59787,-6.59983,-6.65092,-6.82474,-0.253746,1.25748
-8029.02,0.983988,0.105792,5,47,0,8035.1,0.0256855,7.64787,-6.77516,-7.3478,-6.75584,-6.57164,-6.82171,-6.92418,-0.29326,1.29286
